GPU: NVIDIA RTX A6000

Loading datasets...

Loaded 32485 files from /home/bubai-maji/speech_enhancement/data/mixtures/musan/train
Chunk length: 2.5s (40000 samples)

Initializing model...
Model: NGDM_SE | Params: 1.340M

========== START TRAINING ==========

  step 750/4061 | loss -7.079 | 74 ms/step (13.59 it/s) | elapsed 0.9 min | ETA this epoch 4.1 min
  step 800/4061 | loss -6.867 | 73 ms/step (13.61 it/s) | elapsed 1.0 min | ETA this epoch 4.0 min
  step 850/4061 | loss -5.974 | 73 ms/step (13.63 it/s) | elapsed 1.0 min | ETA this epoch 3.9 min
  step 900/4061 | loss -6.457 | 74 ms/step (13.49 it/s) | elapsed 1.1 min | ETA this epoch 3.9 min
  step 950/4061 | loss -6.235 | 73 ms/step (13.68 it/s) | elapsed 1.2 min | ETA this epoch 3.8 min
  step 1000/4061 | loss -4.953 | 74 ms/step (13.43 it/s) | elapsed 1.2 min | ETA this epoch 3.8 min
  step 1050/4061 | loss -6.888 | 74 ms/step (13.52 it/s) | elapsed 1.3 min | ETA this epoch 3.7 min
  step 1100/4061 | loss -6.144 | 73 ms/step (13.62 it/s) | elapsed 1.4 min | ETA this epoch 3.6 min
  step 1150/4061 | loss -5.807 | 74 ms/step (13.45 it/s) | elapsed 1.4 min | ETA this epoch 3.6 min
  step 1200/4061 | loss -4.830 | 73 ms/step (13.66 it/s) | elapsed 1.5 min | ETA this epoch 3.5 min
  step 1250/4061 | loss -7.666 | 74 ms/step (13.47 it/s) | elapsed 1.5 min | ETA this epoch 3.5 min
  step 1300/4061 | loss -3.669 | 73 ms/step (13.77 it/s) | elapsed 1.6 min | ETA this epoch 3.3 min
  step 1350/4061 | loss -5.764 | 75 ms/step (13.40 it/s) | elapsed 1.7 min | ETA this epoch 3.4 min
  step 1400/4061 | loss -6.264 | 74 ms/step (13.58 it/s) | elapsed 1.7 min | ETA this epoch 3.3 min
  step 1450/4061 | loss -5.475 | 74 ms/step (13.57 it/s) | elapsed 1.8 min | ETA this epoch 3.2 min
  step 1500/4061 | loss -4.892 | 74 ms/step (13.60 it/s) | elapsed 1.8 min | ETA this epoch 3.1 min
  step 1550/4061 | loss -6.445 | 74 ms/step (13.55 it/s) | elapsed 1.9 min | ETA this epoch 3.1 min
  step 1600/4061 | loss -5.111 | 74 ms/step (13.48 it/s) | elapsed 2.0 min | ETA this epoch 3.0 min
  step 1650/4061 | loss -8.074 | 74 ms/step (13.54 it/s) | elapsed 2.0 min | ETA this epoch 3.0 min
  step 1700/4061 | loss -6.372 | 74 ms/step (13.54 it/s) | elapsed 2.1 min | ETA this epoch 2.9 min
  step 1750/4061 | loss -6.393 | 74 ms/step (13.60 it/s) | elapsed 2.2 min | ETA this epoch 2.8 min
  step 1800/4061 | loss -6.830 | 73 ms/step (13.64 it/s) | elapsed 2.2 min | ETA this epoch 2.8 min
  step 1850/4061 | loss -7.840 | 74 ms/step (13.55 it/s) | elapsed 2.3 min | ETA this epoch 2.7 min
  step 1900/4061 | loss -8.753 | 74 ms/step (13.54 it/s) | elapsed 2.3 min | ETA this epoch 2.7 min
  step 1950/4061 | loss -4.795 | 73 ms/step (13.63 it/s) | elapsed 2.4 min | ETA this epoch 2.6 min
  step 2000/4061 | loss -6.507 | 68 ms/step (14.63 it/s) | elapsed 2.5 min | ETA this epoch 2.3 min
  step 2050/4061 | loss -5.843 | 73 ms/step (13.64 it/s) | elapsed 2.5 min | ETA this epoch 2.5 min
  step 2100/4061 | loss -6.310 | 75 ms/step (13.40 it/s) | elapsed 2.6 min | ETA this epoch 2.4 min
  step 2150/4061 | loss -4.472 | 79 ms/step (12.68 it/s) | elapsed 2.6 min | ETA this epoch 2.5 min
  step 2200/4061 | loss -5.739 | 74 ms/step (13.54 it/s) | elapsed 2.7 min | ETA this epoch 2.3 min
  step 2250/4061 | loss -6.728 | 74 ms/step (13.44 it/s) | elapsed 2.8 min | ETA this epoch 2.2 min
  step 2300/4061 | loss -5.149 | 74 ms/step (13.49 it/s) | elapsed 2.8 min | ETA this epoch 2.2 min
  step 2350/4061 | loss -5.245 | 73 ms/step (13.62 it/s) | elapsed 2.9 min | ETA this epoch 2.1 min
  step 2400/4061 | loss -5.798 | 74 ms/step (13.55 it/s) | elapsed 3.0 min | ETA this epoch 2.0 min
  step 2450/4061 | loss -5.446 | 74 ms/step (13.58 it/s) | elapsed 3.0 min | ETA this epoch 2.0 min
  step 2500/4061 | loss -4.954 | 74 ms/step (13.52 it/s) | elapsed 3.1 min | ETA this epoch 1.9 min
  step 2550/4061 | loss -6.387 | 72 ms/step (13.80 it/s) | elapsed 3.1 min | ETA this epoch 1.8 min
  step 2600/4061 | loss -5.641 | 74 ms/step (13.53 it/s) | elapsed 3.2 min | ETA this epoch 1.8 min
  step 2650/4061 | loss -6.394 | 73 ms/step (13.66 it/s) | elapsed 3.3 min | ETA this epoch 1.7 min
  step 2700/4061 | loss -5.294 | 66 ms/step (15.24 it/s) | elapsed 3.3 min | ETA this epoch 1.5 min
  step 2750/4061 | loss -5.480 | 55 ms/step (18.25 it/s) | elapsed 3.4 min | ETA this epoch 1.2 min
  step 2800/4061 | loss -5.963 | 53 ms/step (18.82 it/s) | elapsed 3.4 min | ETA this epoch 1.1 min
  step 2850/4061 | loss -5.182 | 56 ms/step (17.95 it/s) | elapsed 3.4 min | ETA this epoch 1.1 min
  step 2900/4061 | loss -6.991 | 70 ms/step (14.29 it/s) | elapsed 3.5 min | ETA this epoch 1.4 min
  step 2950/4061 | loss -4.997 | 74 ms/step (13.60 it/s) | elapsed 3.6 min | ETA this epoch 1.4 min
